sciName,howMany,comName,lat,lng,N_papers,id,publication_date,abstract,title
Larus delawarensis,1,Ring-billed Gull,49.26476,-123.25257,24,10.1371/journal.pone.0020664,2011-06-15T00:00:00Z,"
        Due to limited interaction of migratory birds between Eurasia and America, two independent avian influenza virus (AIV) gene pools have evolved. There is evidence of low frequency reassortment between these regions, which has major implications in global AIV dynamics. Indeed, all currently circulating lineages of the PB1 and PA segments in North America are of Eurasian origin. Large-scale analyses of intercontinental reassortment have shown that viruses isolated from Charadriiformes (gulls, terns, and shorebirds) are the major contributor of these outsider events. To clarify the role of gulls in AIV dynamics, specifically in movement of genes between geographic regions, we have sequenced six gull AIV isolated in Alaska and analyzed these along with 142 other available gull virus sequences. Basic investigations of host species and the locations and times of isolation reveal biases in the available sequence information. Despite these biases, our analyses reveal a high frequency of geographic reassortment in gull viruses isolated in America. This intercontinental gene mixing is not found in the viruses isolated from gulls in Eurasia. This study demonstrates that gulls are important as vectors for geographically reassorted viruses, particularly in America, and that more surveillance effort should be placed on this group of birds.
      ",Extensive Geographic Mosaicism in Avian Influenza Viruses from Gulls in the Northern Hemisphere
Larus delawarensis,1,Ring-billed Gull,49.26476,-123.25257,24,10.1371/journal.pone.0058534,2013-03-13T00:00:00Z,"
        The Caucasus, at the border of Europe and Asia, is important for migration and over-wintering of wild waterbirds. Three flyways, the Central Asian, East Africa-West Asia, and Mediterranean/Black Sea flyways, converge in the Caucasus region. Thus, the Caucasus region might act as a migratory bridge for influenza virus transmission when birds aggregate in high concentrations in the post-breeding, migrating and overwintering periods. Since August 2009, we have established a surveillance network for influenza viruses in wild birds, using five sample areas geographically spread throughout suitable habitats in both eastern and western Georgia. We took paired tracheal and cloacal swabs and fresh feces samples. We collected 8343 swabs from 76 species belonging to 17 families in 11 orders of birds, of which 84 were real-time RT-PCR positive for avian influenza virus (AIV). No highly pathogenic AIV (HPAIV) H5 or H7 viruses were detected. The overall AIV prevalence was 1.6%. We observed peak prevalence in large gulls during the autumn migration (5.3–9.8%), but peak prevalence in Black-headed Gulls in spring (4.2–13%). In ducks, we observed increased AIV prevalence during the autumn post-moult aggregations and migration stop-over period (6.3%) but at lower levels to those observed in other more northerly post-moult areas in Eurasia. We observed another prevalence peak in the overwintering period (0.14–5.9%). Serological and virological monitoring of a breeding colony of Armenian Gulls showed that adult birds were seropositive on arrival at the breeding colony, but juveniles remained serologically and virologically negative for AIV throughout their time on the breeding grounds, in contrast to gull AIV data from other geographic regions. We show that close phylogenetic relatives of viruses isolated in Georgia are sourced from a wide geographic area throughout Western and Central Eurasia, and from areas that are represented by multiple different flyways, likely linking different host sub-populations.
      ",Avian Influenza Virus Surveillance in Wild Birds in Georgia: 2009–2011
Larus delawarensis,1,Ring-billed Gull,49.26476,-123.25257,24,10.1371/journal.ppat.1000173,2008-10-31T00:00:00Z,,Waterfowl—The Missing Link in Epidemic and Pandemic Cholera Dissemination?
Larus glaucescens,1,Glaucous-winged Gull,49.26476,-123.25257,17,10.1371/journal.pone.0022027,2011-07-18T00:00:00Z,"
        Seabirds integrate information about oceanic ecosystems across time and space, and are considered sensitive indicators of marine conditions. To assess whether hypothesized long-term foodweb changes such as forage fish declines may be reflected in a consumer's life history traits over time, I used meta-regression to evaluate multi-decadal changes in aspects of egg production in the glaucous-winged gull (Larus glaucescens), a common coastal bird. Study data were derived from literature searches of published papers and unpublished historical accounts, museum egg collections, and modern field studies, with inclusion criteria based on data quality and geographic area of the original study. Combined historical and modern data showed that gull egg size declined at an average of 0.04 cc y−1 from 1902 (108 y), equivalent to a decline of 5% of mean egg volume, while clutch size decreased over 48 y from a mean of 2.82 eggs per clutch in 1962 to 2.25 in 2009. There was a negative relationship between lay date and mean clutch size in a given year, with smaller clutches occurring in years where egg laying commenced later. Lay date itself advanced over time, with commencement of laying presently (2008–2010) 7 d later than in previous studies (1959–1986). This study demonstrates that glaucous-winged gull investment in egg production has declined significantly over the past ∼50–100 y, with such changes potentially contributing to recent population declines. Though gulls are generalist feeders that should readily be able to buffer themselves against food web changes, they are likely nutritionally constrained during the early breeding period, when egg production requirements are ideally met by consumption of high-quality prey such as forage fish. This study's results suggest a possible decline in the availability of such prey, and the incremental long-term impoverishment of a coastal marine ecosystem bordering one of North America's rapidly growing urban areas.
      ","Egg Production in a Coastal Seabird, the Glaucous-Winged Gull (Larus glaucescens), Declines during the Last Century"
Larus glaucescens,1,Glaucous-winged Gull,49.26476,-123.25257,17,10.1371/journal.pone.0009266,2010-02-24T00:00:00Z,"
Large, recently-available genomic databases cover a wide range of life forms, suggesting opportunity for insights into genetic structure of biodiversity. In this study we refine our recently-described technique using indicator vectors to analyze and visualize nucleotide sequences. The indicator vector approach generates correlation matrices, dubbed Klee diagrams, which represent a novel way of assembling and viewing large genomic datasets. To explore its potential utility, here we apply the improved algorithm to a collection of almost 17000 DNA barcode sequences covering 12 widely-separated animal taxa, demonstrating that indicator vectors for classification gave correct assignment in all 11000 test cases. Indicator vector analysis revealed discontinuities corresponding to species- and higher-level taxonomic divisions, suggesting an efficient approach to classification of organisms from poorly-studied groups. As compared to standard distance metrics, indicator vectors preserve diagnostic character probabilities, enable automated classification of test sequences, and generate high-information density single-page displays. These results support application of indicator vectors for comparative analysis of large nucleotide data sets and raise prospect of gaining insight into broad-scale patterns in the genetic structure of biodiversity.
",Structural Analysis of Biodiversity
Larus glaucescens,1,Glaucous-winged Gull,49.26476,-123.25257,17,10.1371/journal.pone.0020664,2011-06-15T00:00:00Z,"
        Due to limited interaction of migratory birds between Eurasia and America, two independent avian influenza virus (AIV) gene pools have evolved. There is evidence of low frequency reassortment between these regions, which has major implications in global AIV dynamics. Indeed, all currently circulating lineages of the PB1 and PA segments in North America are of Eurasian origin. Large-scale analyses of intercontinental reassortment have shown that viruses isolated from Charadriiformes (gulls, terns, and shorebirds) are the major contributor of these outsider events. To clarify the role of gulls in AIV dynamics, specifically in movement of genes between geographic regions, we have sequenced six gull AIV isolated in Alaska and analyzed these along with 142 other available gull virus sequences. Basic investigations of host species and the locations and times of isolation reveal biases in the available sequence information. Despite these biases, our analyses reveal a high frequency of geographic reassortment in gull viruses isolated in America. This intercontinental gene mixing is not found in the viruses isolated from gulls in Eurasia. This study demonstrates that gulls are important as vectors for geographically reassorted viruses, particularly in America, and that more surveillance effort should be placed on this group of birds.
      ",Extensive Geographic Mosaicism in Avian Influenza Viruses from Gulls in the Northern Hemisphere
Larus glaucescens,1,Glaucous-winged Gull,49.26476,-123.25257,17,10.1371/journal.pone.0000261,2007-02-28T00:00:00Z,"Given the possibility of highly pathogenic H5N1 avian influenza arriving in North America and monitoring programs that have been established to detect and track it, we review intercontinental movements of birds. We divided 157 bird species showing regular intercontinental movements into four groups based on patterns of movement—one of these groups (breed Holarctic, winter Eurasia) fits well with the design of the monitoring programs (i.e., western Alaska), but the other groups have quite different movement patterns, which would suggest the importance of H5N1 monitoring along the Pacific, Atlantic, and Gulf coasts of North America.",Highly Pathogenic H5N1 Avian Influenza: Entry Pathways into North America via Bird Migration
Larus glaucescens,1,Glaucous-winged Gull,49.26476,-123.25257,17,10.1371/journal.pone.0054508,2013-01-17T00:00:00Z,"
        Using top predators as sentinels of the marine environment, Hg contamination was investigated within the large subantarctic seabird community of Kerguelen Islands, a remote area from the poorly known Southern Indian Ocean. Chicks of 21 sympatric seabirds presented a wide range of Hg concentrations, with the highest contaminated species containing ∼102 times more feather Hg than the less contaminated species. Hence, Kerguelen seabirds encompass the whole range of chick feather Hg values that were previously collected worldwide in poorly industrialized localities. Using stable isotopes, the effects of foraging habitats (reflected by δ13C) and trophic positions (reflected by δ15N) on Hg concentrations were investigated. Species-related Hg variations were highly and positively linked to feather δ15N values, thus highlighting the occurrence of efficient Hg biomagnification processes within subantarctic marine trophic webs. By contrast, Hg contamination overall correlated poorly with feeding habitats, because of the pooling of species foraging within different isotopic gradients corresponding to distinct seabird habitats (benthic, pelagic, neritic and oceanic). However, when focusing on oceanic seabirds, Hg concentration was related to feather δ13C values, with species feeding in colder waters (lower δ13C values) south of Kerguelen Islands being less prone to be contaminated than species feeding in northern warmer waters (higher δ13C values). Within the context of continuous increase in global Hg emissions, Kerguelen Islands that are located far away from anthropogenic sources can be considered as an ideal study site to monitor the temporal trend of global Hg contamination. The present work helps selecting some seabird species as sentinels of environmental pollution according to their high Hg concentrations and their contrasted foraging ecology.
      ",Wide Range of Mercury Contamination in Chicks of Southern Ocean Seabirds
Larus glaucescens,1,Glaucous-winged Gull,49.26476,-123.25257,17,10.1371/journal.pone.0092075,2014-03-19T00:00:00Z,"
Avian influenza virus (AIV) in wild birds has been of increasing interest over the last decade due to the emergence of AIVs that cause significant disease and mortality in both poultry and humans. While research clearly demonstrates that AIVs can move across the Pacific or Atlantic Ocean, there has been no data to support the mechanism of how this occurs. In spring and autumn of 2010 and autumn of 2011 we obtained cloacal swab samples from 1078 waterfowl, gulls, and shorebirds of various species in southwest and west Iceland and tested them for AIV. From these, we isolated and fully sequenced the genomes of 29 AIVs from wild caught gulls (Charadriiformes) and waterfowl (Anseriformes) in Iceland. We detected viruses that were entirely (8 of 8 genomic segments) of American lineage, viruses that were entirely of Eurasian lineage, and viruses with mixed American-Eurasian lineage. Prior to this work only 2 AIVs had been reported from wild birds in Iceland and only the sequence from one segment was available in GenBank. This is the first report of finding AIVs of entirely American lineage and Eurasian lineage, as well as reassortant viruses, together in the same geographic location. Our study demonstrates the importance of the North Atlantic as a corridor for the movement of AIVs between Europe and North America.
",North Atlantic Migratory Bird Flyways Provide Routes for Intercontinental Movement of Avian Influenza Viruses
Larus glaucescens,1,Glaucous-winged Gull,49.26476,-123.25257,17,10.1371/journal.pone.0013640,2010-10-29T00:00:00Z,"
Coronaviruses (CoVs) can cause mild to severe disease in humans and animals, their host range and environmental spread seem to have been largely underestimated, and they are currently being investigated for their potential medical relevance. Infectious bronchitis virus (IBV) belongs to gamma-coronaviruses and causes a costly respiratory viral disease in chickens. The role of wild birds in the epidemiology of IBV is poorly understood. In the present study, we examined 1,002 cloacal and faecal samples collected from 26 wild bird species in the Beringia area for the presence of CoVs, and then we performed statistical and phylogenetic analyses. We detected diverse CoVs by RT-PCR in wild birds in the Beringia area. Sequence analysis showed that the detected viruses are gamma-coronaviruses related to IBV. These findings suggest that wild birds are able to carry gamma-coronaviruses asymptomatically. We concluded that CoVs are widespread among wild birds in Beringia, and their geographic spread and frequency is higher than previously realised. Thus, Avian CoV can be efficiently disseminated over large distances and could be a genetic reservoir for future emerging pathogenic CoVs. Considering the great animal health and economic impact of IBV as well as the recent emergence of novel coronaviruses such as SARS-coronavirus, it is important to investigate the role of wildlife reservoirs in CoV infection biology and epidemiology.
",Prevalence and Phylogeny of Coronaviruses in Wild Birds from the Bering Strait Area (Beringia)
Larus glaucescens,1,Glaucous-winged Gull,49.26476,-123.25257,17,10.1371/journal.pone.0158343,2016-08-30T00:00:00Z,"
Anthropogenic debris in the world’s oceans and coastal environments is a pervasive global issue that has both direct and indirect impacts on avifauna. The number of bird species affected, the feeding ecologies associated with an increased risk of debris ingestion, and selectivity of ingested debris have yet to be investigated in most of Australia’s coastal and marine birds. With this study we aim to address the paucity of data regarding marine debris ingestion in Australian coastal and marine bird species. We investigated which Australian bird groups ingest marine debris, and whether debris-ingesting groups exhibit selectivity associated with their taxonomy, habitat or foraging methods. Here we present the largest multispecies study of anthropogenic debris ingestion in Australasian avifauna to date. We necropsied and investigated the gastrointestinal contents of 378 birds across 61 species, collected dead across eastern Australia. These species represented nine taxonomic orders, five habitat groups and six feeding strategies. Among investigated species, thirty percent had ingested debris, though ingestion did not occur uniformly within the orders of birds surveyed. Debris ingestion was found to occur in orders Procellariiformes, Suliformes, Charadriiformes and Pelecaniformes, across all surveyed habitats, and among birds that foraged by surface feeding, pursuit diving and search-by-sight. Procellariiformes, birds in pelagic habitats, and surface feeding marine birds ingested debris with the greatest frequency. Among birds which were found to ingest marine debris, we investigated debris selectivity and found that marine birds were selective with respect to both type and colour of debris. Selectivity for type and colour of debris significantly correlated with taxonomic order, habitat and foraging strategy. This study highlights the significant impact of feeding ecology on debris ingestion among Australia’s avifauna.
",Anthropogenic Debris Ingestion by Avifauna in Eastern Australia
Larus glaucescens,1,Glaucous-winged Gull,49.26476,-123.25257,17,10.1371/journal.pone.0102244,2014-07-16T00:00:00Z,"
We assessed temporal variation in mercury (Hg) concentrations of threespine stickleback (Gasterosteus aculeatus) from Agattu Island, Aleutian Archipelago, Alaska. Total Hg concentrations in whole-bodied stickleback were measured at two-week intervals from two sites in each of two lakes from June 1 to August 10, 2011 during the time period when lakes were ice-free. Across all sites and sampling events, stickleback Hg concentrations ranged from 0.37–1.07 µg/g dry weight (dw), with a mean (± SE) of 0.55±0.01 µg/g dw. Mean fish Hg concentrations declined by 9% during the study period, from 0.57±0.01 µg/g dw in early June to 0.52±0.01 µg/g dw in mid-August. Mean fish Hg concentrations were 6% higher in Loon Lake (0.56±0.01 µg/g dw) than in Lake 696 (0.53±0.01 µg/g dw), and 4% higher in males (0.56±0.01 µg/g dw) than in females (0.54±0.01 µg/g dw). Loon Lake was distinguished from Lake 696 by the presence of piscivorous waterbirds during the breeding season. Mercury concentrations in stickleback from Agattu Island were higher than would be expected for an area without known point sources of Hg pollution, and high enough to be of concern to the health of piscivorous wildlife.
","Temporal Variation in Fish Mercury Concentrations within Lakes from the Western Aleutian Archipelago, Alaska"
Larus glaucescens,1,Glaucous-winged Gull,49.26476,-123.25257,17,10.1371/journal.pone.0083597,2014-01-22T00:00:00Z,"
Stable isotope ratios are biogeochemical tracers that can be used to determine the source of nutrients and contaminants in avian eggs. However, the interpretation of stable carbon ratios in lipid-rich eggs is complicated because 13C is depleted in lipids. Variation in 13C abundance can therefore be obscured by variation in percent lipids. Past attempts to establish an algebraic equation to correct carbon isotope ratios for lipid content in eggs have been unsuccessful, possibly because they relied partly on data from coastal or migratory species that may obtain egg lipids from different habitats than egg protein. We measured carbon, nitrogen and sulphur stable isotope ratios in 175 eggs from eight species of aquatic birds. Carbon, nitrogen and sulphur isotopes were enriched in lipid-extracted egg samples compared with non extracted egg samples. A logarithmic equation using the C∶N ratio and carbon isotope ratio from the non extracted egg tissue calculated 90% of the lipid-extracted carbon isotope ratios within ±0.5‰. Calculating separate equations for eggs laid by species in different habitats (pelagic, offshore and terrestrial-influenced) improved the fit. A logarithmic equation, rather than a linear equation as often used for muscle, was necessary to accurately correct for lipid content because the relatively high lipid content of eggs compared with muscle meant that a linear relationship did not accurately approximate the relationship between percent lipids and the C∶N ratio. Because lipid extraction alters sulphur and nitrogen isotope ratios (and cannot be corrected algebraically), we suggest that isotopic measurement on bulk tissue followed by algebraic lipid normalization of carbon stable isotope ratio is often a good solution for homogenated eggs, at least when it is not possible to complete separate chemical analyses for each isotope.
",Equations for Lipid Normalization of Carbon Stable Isotope Ratios in Aquatic Bird Eggs
Ixoreus naevius,3,Varied Thrush,49.26476,-123.25257,1,10.1371/journal.pone.0029507,2012-03-02T00:00:00Z,"
        Conservationists must develop new strategies and adapt existing tools to address the consequences of anthropogenic climate change. To support statewide climate change adaptation, we developed a framework for assessing climate change vulnerability of California's at-risk birds and integrating it into the existing California Bird Species of Special Concern list. We defined climate vulnerability as the amount of evidence that climate change will negatively impact a population. We quantified climate vulnerability by scoring sensitivity (intrinsic characteristics of an organism that make it vulnerable) and exposure (the magnitude of climate change expected) for each taxon. Using the combined sensitivity and exposure scores as an index, we ranked 358 avian taxa, and classified 128 as vulnerable to climate change. Birds associated with wetlands had the largest representation on the list relative to other habitat groups. Of the 29 state or federally listed taxa, 21 were also classified as climate vulnerable, further raising their conservation concern. Integrating climate vulnerability and California's Bird Species of Special Concern list resulted in the addition of five taxa and an increase in priority rank for ten. Our process illustrates a simple, immediate action that can be taken to inform climate change adaptation strategies for wildlife.
      ",A Climate Change Vulnerability Assessment of California's At-Risk Birds
Poecile rufescens,2,Chestnut-backed Chickadee,49.26476,-123.25257,7,10.1371/journal.pone.0088006,2014-01-31T00:00:00Z,"
Much attention has been paid to the impacts of plastics and other debris on marine organisms, but the effects of plastic on terrestrial organisms have been largely ignored. Detrimental effects of terrestrial plastic could be most pronounced in intensively human-modified landscapes (e.g., urban and agricultural areas), which are a source of much anthropogenic debris. Here, we examine the occurrence, types, landscape associations, and consequences of anthropogenic nest material in the American crow (Corvus brachyrhynchos), a North American species that breeds in both urban and agricultural landscapes. We monitored 195 nestlings in 106 nests across an urban and agricultural gradient in the Sacramento Valley, California, USA. We found that 85.2% of crow nests contained anthropogenic material, and 11 of 195 nestlings (5.6%) were entangled in their nests. The length of the material was greater in nests in agricultural territories than in urban territories, and the odds of entanglement increased 7.55 times for each meter of anthropogenic material in the nest. Fledging success was significantly lower for entangled than for unentangled nestlings. In all environments, particularly urban, agricultural, and marine, careful disposal of potential hazards (string, packing and hay bale twine, balloon ribbon, wire, fishing line) could reduce the occurrence of entanglement of nestling birds.
",Plastic and the Nest Entanglement of Urban and Agricultural Crows
Poecile rufescens,2,Chestnut-backed Chickadee,49.26476,-123.25257,7,10.1371/journal.pone.0009266,2010-02-24T00:00:00Z,"
Large, recently-available genomic databases cover a wide range of life forms, suggesting opportunity for insights into genetic structure of biodiversity. In this study we refine our recently-described technique using indicator vectors to analyze and visualize nucleotide sequences. The indicator vector approach generates correlation matrices, dubbed Klee diagrams, which represent a novel way of assembling and viewing large genomic datasets. To explore its potential utility, here we apply the improved algorithm to a collection of almost 17000 DNA barcode sequences covering 12 widely-separated animal taxa, demonstrating that indicator vectors for classification gave correct assignment in all 11000 test cases. Indicator vector analysis revealed discontinuities corresponding to species- and higher-level taxonomic divisions, suggesting an efficient approach to classification of organisms from poorly-studied groups. As compared to standard distance metrics, indicator vectors preserve diagnostic character probabilities, enable automated classification of test sequences, and generate high-information density single-page displays. These results support application of indicator vectors for comparative analysis of large nucleotide data sets and raise prospect of gaining insight into broad-scale patterns in the genetic structure of biodiversity.
",Structural Analysis of Biodiversity
Poecile rufescens,2,Chestnut-backed Chickadee,49.26476,-123.25257,7,10.1371/journal.pone.0038316,2012-11-21T00:00:00Z,"
        Paridae pox, a novel avipoxvirus infection, has recently been identified as an emerging infectious disease affecting wild tit species in Great Britain. The incursion of Paridae pox to a long-term study site where populations of wild tits have been monitored in detail for several decades provided a unique opportunity to obtain information on the local-scale epidemiological characteristics of this novel infection during a disease outbreak. Using captures of >8000 individual birds, we show that, within two years of initial emergence, Paridae pox had become established within the population of great tits (Parus major) reaching relatively high peak prevalence (10%), but was far less prevalent (<1%) in sympatric populations of several other closely related, abundant Paridae species. Nonlinear smoothing models revealed that the temporal pattern of prevalence among great tits was characterised by within-year fluctuations indicative of seasonal forcing of infection rates, which was likely driven by multiple environmental and demographic factors. There was individual heterogeneity in the course of infection and, although recovery was possible, diseased individuals were far less likely to be recaptured than healthy individuals, suggesting a survival cost of infection. This study demonstrates the value of long-term monitoring for obtaining key epidemiological data necessary to understand disease dynamics, spread and persistence in natural populations.
      ",Epidemiology of the Emergent Disease Paridae pox in an Intensively Studied Wild Bird Population
Poecile rufescens,2,Chestnut-backed Chickadee,49.26476,-123.25257,7,10.1371/journal.pone.0044346,2012-09-18T00:00:00Z,"
        Lewis's Woodpecker (Melanerpes lewis) has experienced population declines in both Canada and the United States and in 2010 was assigned a national listing of threatened in Canada. We conducted a two-year study (2004–2005) of this species at its northern range limit, the South Okanagan Valley in British Columbia, Canada. Our main objective was to determine whether the habitat features that influenced nest-site selection also predicted nest success, or whether other factors (e.g. cavity dimensions, clutch initiation date or time of season) were more important. Nest tree decay class, density of suitable cavities and total basal area of large trees were the best predictors of nest-site selection, but these factors were unrelated to nesting success. Estimates of demographic parameters (mean ± SE) included daily nest survival rate (0.988±0.003, years combined), nest success (0.52±0.08), clutch size (5.00±0.14 eggs), female fledglings per successful nest (1.31±0.11), and annual productivity (0.68±0.12 female fledglings per nest per year). Although higher nest survival was associated with both early and late initiated clutches, early-initiated clutches allowed birds to gain the highest annual productivity as early clutches were larger. Nests in deep cavities with small entrances experienced lower predation risk especially during the peak period of nest predation. We concluded that nest-site selection can be predicted by a number of easily measured habitat variables, whereas nest success depended on complicated ecological interactions among nest predators, breeding behaviors, and cavity features. Thus, habitat-based conservation strategies should also consider ecological factors that may not be well predicted by habitat.
      ",Habitat Selection and Reproductive Success of Lewis's Woodpecker (Melanerpes lewis) at Its Northern Limit
Poecile rufescens,2,Chestnut-backed Chickadee,49.26476,-123.25257,7,10.1371/journal.pone.0040412,2012-07-09T00:00:00Z,"
        The glacial cycles of the Pleistocene have been recognized as important, large-scale historical processes that strongly influenced the demographic patterns and genetic structure of many species. Here we present evidence of a postglacial expansion for the Downy Woodpecker (Picoides pubescens), a common member of the forest bird communities in North America with a continental distribution. DNA sequences from the mitochondrial tRNA-Lys, and ATPase 6 and 8 genes, and microsatellite data from seven variable loci were combined with a species distribution model (SDM) to infer possible historical scenarios for this species after the last glacial maximum. Analyses of Downy Woodpeckers from 23 geographic areas suggested little differentiation, shallow genealogical relationships, and limited population structure across the species’ range. Microsatellites, which have higher resolution and are able to detect recent differences, revealed two geographic groups where populations along the eastern edge of the Rocky Mountains (Montana, Utah, Colorado, and southern Alberta) were genetically isolated from the rest of the sampled populations. Mitochondrial DNA, an important marker to detect historical patterns, recovered only one group. However, populations in Idaho and southeast BC contained high haplotype diversity and, in general were characterized by the absence of the most common mtDNA haplotype. The SDM suggested several areas in the southern US as containing suitable Downy Woodpecker habitat during the LGM. The lack of considerable geographic structure and the starburst haplotype network, combined with several population genetic tests, suggest a scenario of demographic expansion during the last part of Pleistocene and early Holocene.
      ",Genetic Signals of Demographic Expansion in Downy Woodpecker (Picoides pubescens) after the Last North American Glacial Maximum
Poecile rufescens,2,Chestnut-backed Chickadee,49.26476,-123.25257,7,10.1371/journal.pone.0144600,2016-01-05T00:00:00Z,"
Bird-window collisions are a major and poorly-understood generator of bird mortality. In North America, studies of this topic tend to be focused east of the Mississippi River, resulting in a paucity of data from the Western flyways. Additionally, few available data can critically evaluate factors such as time of day, sex and age bias, and effect of window pane size on collisions. We collected and analyzed 5 years of window strike data from a 3-story building in a large urban park in San Francisco, California. To evaluate our window collision data in context, we collected weekly data on local bird abundance in the adjacent parkland. Our study asks two overarching questions: first–what aspects of a bird’s biology might make them more likely to fatally strike windows; and second, what characteristics of a building’s design contribute to bird-window collisions. We used a dataset of 308 fatal bird strikes to examine the relationships of strikes relative to age, sex, time of day, time of year, and a variety of other factors, including mitigation efforts. We found that actively migrating birds may not be major contributors to collisions as has been found elsewhere. We found that males and young birds were both significantly overrepresented relative to their abundance in the habitat surrounding the building. We also analyzed the effect of external window shades as mitigation, finding that an overall reduction in large panes, whether covered or in some way broken up with mullions, effectively reduced window collisions. We conclude that effective mitigation or design will be required in all seasons, but that breeding seasons and migratory seasons are most critical, especially for low-rise buildings and other sites away from urban migrant traps. Finally, strikes occur throughout the day, but mitigation may be most effective in the morning and midday.
","Bird-Window Collisions at a West-Coast Urban Park Museum: Analyses of Bird Biology and Window Attributes from Golden Gate Park, San Francisco"
Poecile rufescens,2,Chestnut-backed Chickadee,49.26476,-123.25257,7,10.1371/journal.pone.0143241,2015-12-04T00:00:00Z,"
Riparian ecosystems integrate aquatic and terrestrial communities and often contain unique assemblages of flora and fauna. Retention of forested buffers along riparian habitats is a commonly employed practice to reduce potential negative effects of land use on aquatic systems. However, very few studies have examined long-term population and community responses to buffers, leading to considerable uncertainty about effectiveness of this practice for achieving conservation and management outcomes. We examined short- (1–2 years) and long-term (~10 years) avian community responses (occupancy and abundance) to riparian buffer prescriptions to clearcut logging silvicultural practices in the Pacific Northwest USA. We used a Before-After-Control-Impact experimental approach and temporally replicated point counts analyzed within a Bayesian framework. Our experimental design consisted of forested control sites with no harvest, sites with relatively narrow (~13m) forested buffers on each side of the stream, and sites with wider (~30m) and more variable width unharvested buffer. Buffer treatments exhibited a 31–44% increase in mean species richness in the post-harvest years, a pattern most evident 10 years post-harvest. Post-harvest, species turnover was much higher on both treatments (63–74%) relative to the controls (29%). We did not find evidence of local extinction for any species but found strong evidence (no overlap in 95% credible intervals) for an increase in site occupancy on both Narrow (short-term: 7%; long-term 29%) and Wide buffers (short-term: 21%; long-term 93%) relative to controls after harvest. We did not find a treatment effect on total avian abundance. When assessing relationships between buffer width and site level abundance of four riparian specialists, we did not find strong evidence of reduced abundance in Narrow or Wide buffers. Silviculture regulations in this region dictate average buffer widths on small and large permanent streams that range from ~22–25 m. Guidelines for this region are within the range of buffers included in our study, in which we observed no evidence for avian species loss or for a decline in species abundance (including riparian associated species).
",Breeding Bird Community Continues to Colonize Riparian Buffers Ten Years after Harvest
Psaltriparus minimus,5,Bushtit,49.26476,-123.25257,10,10.1371/journal.pone.0058624,2013-03-14T00:00:00Z,"
        Cooperative breeding is generally associated with increased philopatry and sedentariness, presumably because short-distance dispersal facilitates the maintenance of kin groups. There are, however, few data on long-distance dispersal in cooperative breeders—the variable likely to be important for genetic diversification and speciation. We tested the hypothesis that cooperative breeders are less likely to engage in long-distance dispersal events by comparing records of vagrants outside their normal geographic range for matched pairs (cooperatively vs. non-cooperatively breeding) of North American species of birds. Results failed to support the hypothesis of reduced long-distance dispersal among cooperative breeders. Thus, our results counter the conclusion that the lower rate of speciation among cooperative breeding taxa found in recent analyses is a consequence of reduced vagility.
      ",Cooperative Breeding and Long-Distance Dispersal: A Test Using Vagrant Records
Psaltriparus minimus,5,Bushtit,49.26476,-123.25257,10,10.1371/journal.pone.0088006,2014-01-31T00:00:00Z,"
Much attention has been paid to the impacts of plastics and other debris on marine organisms, but the effects of plastic on terrestrial organisms have been largely ignored. Detrimental effects of terrestrial plastic could be most pronounced in intensively human-modified landscapes (e.g., urban and agricultural areas), which are a source of much anthropogenic debris. Here, we examine the occurrence, types, landscape associations, and consequences of anthropogenic nest material in the American crow (Corvus brachyrhynchos), a North American species that breeds in both urban and agricultural landscapes. We monitored 195 nestlings in 106 nests across an urban and agricultural gradient in the Sacramento Valley, California, USA. We found that 85.2% of crow nests contained anthropogenic material, and 11 of 195 nestlings (5.6%) were entangled in their nests. The length of the material was greater in nests in agricultural territories than in urban territories, and the odds of entanglement increased 7.55 times for each meter of anthropogenic material in the nest. Fledging success was significantly lower for entangled than for unentangled nestlings. In all environments, particularly urban, agricultural, and marine, careful disposal of potential hazards (string, packing and hay bale twine, balloon ribbon, wire, fishing line) could reduce the occurrence of entanglement of nestling birds.
",Plastic and the Nest Entanglement of Urban and Agricultural Crows
